vintage,month,horizon_month,entity,division,scenario,revenue_forecast,gross_profit_forecast,marginal_contribution_forecast,opex_forecast,bias_correction,active_action_count,action_opex_reduction_pct,action_revenue_impact_forecast,action_gross_profit_impact_forecast,action_opex_impact_forecast,action_ebit_impact_forecast,personnel_cost_forecast,non_people_opex_forecast,workforce_fte_forecast,workforce_hires_forecast,workforce_attrition_forecast,workforce_target_fte
2026-08,2026-12,4,US01,Hardware,Base,7208407.36,2166719.88,2554078.66,1003834.53,0.97549,13,0.031789,36410.26,93514.17,6874.44,100388.61,794456.73,209377.8,54.6536,2.9572,0.4783,57.0731
2026-08,2026-12,4,US01,Hardware,Upside,7291542.94,2277790.53,2643792.31,1013782.6,0.97549,13,0.031789,36830.19,93617.7,6953.73,100571.43,801990.02,211792.58,55.1698,3.1308,0.4814,57.7313
2026-08,2026-12,4,US01,Hardware,Downside,7073753.54,2000979.7,2418682.27,987704.11,0.97549,13,0.031789,35730.11,93186.12,6746.03,99932.15,782237.52,205466.6,53.8163,2.6775,0.4731,56.0069
2026-08,2026-12,4,US01,Software,Base,1499760.83,1100121.2,1166920.77,314815.49,1.07428,9,0.021044,5345.85,6521.91,1735.85,8257.76,234064.48,80751.02,15.5105,0.9806,0.1344,16.3127
2026-08,2026-12,4,US01,Software,Upside,1517057.79,1130895.64,1193039.64,317965.34,1.07428,9,0.021044,5407.5,6543.9,1755.87,8299.77,236283.01,81682.33,15.6577,1.0305,0.1353,16.5009
2026-08,2026-12,4,US01,Software,Downside,1471745.14,1053251.29,1126698.89,309708.41,1.07428,9,0.021044,5245.99,6477.53,1703.43,8180.96,230465.83,79242.58,15.2716,0.9,0.133,16.008
2026-08,2027-01,5,DE01,Hardware,Base,5079449.92,1518464.3,1792857.85,729954.98,1.00527,12,0.023981,25656.72,65989.69,3654.31,69644.0,581225.79,148729.19,51.2101,0.0,0.4738,40.3674
2026-08,2027-01,5,DE01,Hardware,Upside,5152782.71,1601218.66,1861324.05,737597.51,1.00527,12,0.023981,26027.13,66253.39,3707.07,69960.46,586721.1,150876.42,51.6943,0.0,0.4782,40.9502
2026-08,2027-01,5,DE01,Hardware,Downside,4961122.34,1395237.06,1689594.74,717576.44,1.00527,12,0.023981,25059.04,65447.5,3569.18,69016.68,572311.95,145264.49,50.4247,0.0,0.4665,39.427
2026-08,2027-01,5,DE01,Software,Base,885667.71,648846.9,688329.8,190798.85,1.05828,8,0.01315,3156.93,3853.85,640.56,4494.41,142727.69,48071.17,12.0836,0.0,0.1118,9.6311
2026-08,2027-01,5,DE01,Software,Upside,898454.23,668925.9,705765.37,192847.08,1.05828,8,0.01315,3202.51,3877.97,649.81,4527.78,144081.91,48765.18,12.1983,0.0,0.1129,9.7701
2026-08,2027-01,5,DE01,Software,Downside,865035.77,618262.16,661466.18,187482.39,1.05828,8,0.01315,3083.39,3809.6,625.64,4435.24,140531.06,46951.33,11.8977,0.0,0.1101,9.4067
2026-08,2027-01,5,ES01,Events,Base,3266918.9,1252671.98,1431754.42,560897.42,1.13636,9,0.01315,11644.82,29766.57,1933.2,31699.77,415819.27,145078.15,57.5571,0.0,0.5325,45.5004
2026-08,2027-01,5,ES01,Events,Upside,3314083.9,1310030.91,1479916.61,566939.24,1.13636,9,0.01315,11812.94,29842.97,1961.11,31804.08,419766.58,147172.67,58.1035,0.0,0.5375,46.1573
2026-08,2027-01,5,ES01,Events,Downside,3190814.86,1166770.9,1358697.44,551114.91,1.13636,9,0.01315,11373.55,29583.44,1888.16,31471.6,409416.41,141698.5,56.6709,0.0,0.5243,44.4405
2026-08,2027-01,5,ES01,Hardware,Base,4619156.91,1339081.53,1589263.85,491986.63,0.98743,12,0.023981,23331.74,60483.02,3323.16,63806.18,356735.06,135251.57,46.5689,0.0,0.4308,36.6851
2026-08,2027-01,5,ES01,Hardware,Upside,4685844.38,1413733.6,1650931.97,497309.91,0.98743,12,0.023981,23668.59,60729.66,3371.14,64100.8,360105.69,137204.22,47.0089,0.0,0.4349,37.2147
2026-08,2027-01,5,ES01,Hardware,Downside,4511552.01,1227994.3,1496316.39,483368.45,0.98743,12,0.023981,22788.22,59978.94,3245.75,63224.69,351267.61,132100.84,45.8551,0.0,0.4242,35.8305
2026-08,2027-01,5,ES01,Spare Parts,Base,1957341.52,848257.83,915804.32,225188.4,1.00408,8,0.01315,6976.88,10240.69,772.17,11012.86,167240.35,57948.04,23.5029,0.0,0.2174,18.5615
2026-08,2027-01,5,ES01,Spare Parts,Upside,1985599.95,884176.86,945596.75,227606.61,1.00408,8,0.01315,7077.6,10318.88,783.32,11102.2,168821.97,58784.65,23.7252,0.0,0.2195,18.8294
2026-08,2027-01,5,ES01,Spare Parts,Downside,1911744.55,794309.23,870538.64,221272.98,1.00408,8,0.01315,6814.35,10102.74,754.18,10856.92,164674.85,56598.12,23.1424,0.0,0.2141,18.1291
2026-08,2027-01,5,JP01,Hardware,Base,3054360.14,990125.1,1151314.75,421713.51,0.93417,14,0.023981,15427.83,38808.07,2197.4,41005.47,332280.11,89433.4,31.3188,0.0,0.2897,24.6224
2026-08,2027-01,5,JP01,Hardware,Upside,3098456.4,1040999.05,1193542.0,426137.96,0.93417,14,0.023981,15650.56,38954.04,2229.12,41183.16,335413.4,90724.56,31.6141,0.0,0.2925,24.9778
2026-08,2027-01,5,JP01,Hardware,Downside,2983207.74,914231.63,1087514.75,414561.49,0.93417,14,0.023981,15068.43,38502.37,2146.21,40648.58,327211.48,87350.01,30.8411,0.0,0.2853,24.0488
2026-08,2027-01,5,JP01,Software,Base,747391.76,547005.93,580465.99,153453.51,1.06115,10,0.01315,2664.05,3253.75,540.55,3794.3,112887.51,40566.0,10.2106,0.0,0.0945,8.1388
2026-08,2027-01,5,JP01,Software,Upside,758181.96,563942.29,595173.67,155110.34,1.06115,10,0.01315,2702.51,3274.12,548.36,3822.48,113958.69,41151.65,10.3075,0.0,0.0954,8.2563
2026-08,2027-01,5,JP01,Software,Downside,729981.0,521208.83,557805.75,150770.99,1.06115,10,0.01315,2601.99,3216.37,527.96,3744.33,111149.99,39621.0,10.0534,0.0,0.093,7.9492
2026-08,2027-01,5,JP01,Spare Parts,Base,2689448.02,1169693.02,1262732.81,398035.03,1.00245,10,0.01315,9586.45,14058.79,1060.99,15119.78,318412.61,79622.42,32.2633,0.0,0.2985,25.4785
2026-08,2027-01,5,JP01,Spare Parts,Upside,2728275.99,1219106.95,1303731.9,402195.65,1.00245,10,0.01315,9724.85,14166.04,1076.3,15242.34,321423.71,80771.94,32.5684,0.0,0.3013,25.8464
2026-08,2027-01,5,JP01,Spare Parts,Downside,2626796.38,1095469.05,1200434.11,391295.96,1.00245,10,0.01315,9363.13,13869.52,1036.27,14905.79,313528.38,77767.59,31.7684,0.0,0.2939,24.885
2026-08,2027-01,5,US01,Events,Base,2426477.27,963853.37,1096546.31,684258.68,1.13636,10,0.021044,8649.1,21808.01,2297.83,24105.84,577365.04,106893.64,41.9906,0.0,0.3885,33.1856
2026-08,2027-01,5,US01,Events,Upside,2461508.69,1006939.04,1132796.58,691281.26,1.13636,10,0.021044,8773.96,21860.41,2331.0,24191.41,582844.37,108436.88,42.3891,0.0,0.3922,33.6647
2026-08,2027-01,5,US01,Events,Downside,2369951.63,899272.01,1041512.23,672880.61,1.13636,10,0.021044,8447.61,21679.0,2244.3,23923.3,568477.09,104403.52,41.3442,0.0,0.3825,32.4125
2026-08,2027-01,5,US01,Hardware,Base,5391194.69,1620497.86,1910204.94,945238.4,0.97549,13,0.031789,27231.37,69939.6,5141.42,75081.02,788643.97,156594.43,54.1526,0.0,0.501,42.6428
2026-08,2027-01,5,US01,Hardware,Upside,5469028.18,1708458.79,1982978.74,954947.85,0.97549,13,0.031789,27624.51,70218.03,5215.65,75433.68,796092.64,158855.21,54.6641,0.0,0.5057,43.2584
2026-08,2027-01,5,US01,Hardware,Downside,5265604.9,1489501.79,1800433.83,929508.12,0.97549,13,0.031789,26597.01,69366.47,5021.65,74388.12,776561.61,152946.51,53.323,0.0,0.4933,41.6494
2026-08,2027-01,5,US01,Software,Base,1127810.66,827284.19,877517.04,293333.3,1.07428,9,0.021044,4020.04,4904.43,1305.35,6209.78,232609.05,60724.25,15.3683,0.0,0.1422,12.2549
2026-08,2027-01,5,US01,Software,Upside,1144093.03,852867.85,899733.91,296418.07,1.07428,9,0.021044,4078.08,4935.1,1324.2,6259.3,234817.13,61600.94,15.5142,0.0,0.1435,12.4318
2026-08,2027-01,5,US01,Software,Downside,1101537.91,788313.27,843285.64,288337.06,1.07428,9,0.021044,3926.39,4848.15,1274.94,6123.09,229027.4,59309.66,15.1316,0.0,0.14,11.9694
2026-08,2027-02,6,DE01,Hardware,Base,5325579.44,1592042.91,1879732.46,733347.54,1.00527,12,0.023981,26899.94,69187.28,3831.38,73018.66,577411.54,155936.0,50.7407,0.0,0.4694,42.2814
2026-08,2027-02,6,DE01,Hardware,Upside,5417975.57,1683626.9,1957118.86,741512.2,1.00527,12,0.023981,27366.64,69663.18,3897.85,73561.03,582870.78,158641.42,51.2204,0.0,0.4739,43.015
2026-08,2027-02,6,DE01,Hardware,Downside,5177054.91,1455964.68,1763134.26,720143.32,1.00527,12,0.023981,26149.73,68296.1,3724.53,72020.63,568556.2,151587.12,49.9625,0.0,0.4622,41.1022
2026-08,2027-02,6,DE01,Software,Base,933661.59,684007.58,725630.04,192467.17,1.05828,8,0.01315,3328.0,4062.69,675.27,4737.96,141791.05,50676.12,11.9729,0.0,0.1108,10.1429
2026-08,2027-02,6,DE01,Software,Upside,949860.15,707199.13,746146.41,194691.7,1.05828,8,0.01315,3385.74,4099.85,686.99,4786.84,143136.38,51555.32,12.0865,0.0,0.1118,10.3188
2026-08,2027-02,6,DE01,Software,Downside,907622.8,648700.15,694031.17,188871.65,1.05828,8,0.01315,3235.19,3997.15,656.44,4653.59,139608.83,49262.82,11.7886,0.0,0.1091,9.86
2026-08,2027-02,6,ES01,Events,Base,3422450.41,1312309.2,1499917.4,565075.52,1.13636,9,0.01315,12199.21,31183.69,2025.24,33208.93,413090.49,151985.03,57.0295,0.0,0.5276,47.6193
2026-08,2027-02,6,ES01,Events,Upside,3481828.2,1376338.89,1554823.46,571633.79,1.13636,9,0.01315,12410.86,31353.49,2060.37,33413.86,417011.89,154621.9,57.5709,0.0,0.5326,48.4454
2026-08,2027-02,6,ES01,Events,Downside,3327002.04,1216569.85,1416688.01,554475.98,1.13636,9,0.01315,11858.98,30846.09,1968.75,32814.84,406729.65,147746.34,56.1514,0.0,0.5195,46.2912
2026-08,2027-02,6,ES01,Hardware,Base,4842982.5,1403967.99,1666273.13,496199.33,0.98743,12,0.023981,24462.31,63413.78,3484.19,66897.97,354394.01,141805.31,46.142,0.0,0.4269,38.4245
2026-08,2027-02,6,ES01,Hardware,Upside,4927005.81,1486492.74,1735898.76,502008.09,0.98743,12,0.023981,24886.71,63855.17,3544.64,67399.81,357742.53,144265.56,46.578,0.0,0.4309,39.0911
2026-08,2027-02,6,ES01,Hardware,Downside,4707917.07,1281442.68,1561443.48,486812.97,0.98743,12,0.023981,23780.08,62589.52,3387.02,65976.54,348962.45,137850.52,45.4348,0.0,0.4203,37.3529
2026-08,2027-02,6,ES01,Spare Parts,Base,2054648.51,890428.0,961332.49,226971.72,1.00408,8,0.01315,7323.72,10749.8,810.56,11560.36,166142.85,60828.86,23.2874,0.0,0.2154,19.4649
2026-08,2027-02,6,ES01,Spare Parts,Upside,2090295.63,930797.28,995455.68,229598.3,1.00408,8,0.01315,7450.79,10862.96,824.62,11687.58,167714.09,61884.21,23.5077,0.0,0.2175,19.8026
2026-08,2027-02,6,ES01,Spare Parts,Downside,1997346.63,829875.97,909518.7,222726.6,1.00408,8,0.01315,7119.47,10555.11,787.95,11343.06,163594.19,59132.41,22.9302,0.0,0.2121,18.922
2026-08,2027-02,6,JP01,Hardware,Base,3202362.03,1038102.55,1207102.78,423866.53,0.93417,14,0.023981,16175.4,40688.55,2303.88,42992.43,330099.55,93766.97,31.0317,0.0,0.2871,25.7898
2026-08,2027-02,6,JP01,Hardware,Upside,3257921.4,1094575.05,1254968.78,428606.06,0.93417,14,0.023981,16456.03,40958.85,2343.85,43302.7,333212.28,95393.78,31.3243,0.0,0.2898,26.2373
2026-08,2027-02,6,JP01,Hardware,Downside,3113051.69,954023.51,1134848.77,416216.09,0.93417,14,0.023981,15724.28,40178.19,2239.62,42417.81,325064.18,91151.92,30.5584,0.0,0.2827,25.0706
2026-08,2027-02,6,JP01,Software,Base,787892.53,576647.9,611921.14,154910.94,1.06115,10,0.01315,2808.42,3430.07,569.84,3999.91,112146.7,42764.25,10.117,0.0,0.0936,8.5713
2026-08,2027-02,6,JP01,Software,Upside,801562.07,596208.78,629227.1,156717.03,1.06115,10,0.01315,2857.14,3461.46,579.73,4041.19,113210.84,43506.19,10.213,0.0,0.0945,8.72
2026-08,2027-02,6,JP01,Software,Downside,765919.08,546868.73,585267.37,151992.18,1.06115,10,0.01315,2730.09,3374.71,553.95,3928.66,110420.58,41571.6,9.9613,0.0,0.0922,8.3323
2026-08,2027-02,6,JP01,Spare Parts,Base,2823150.86,1227842.97,1325508.13,399903.81,1.00245,10,0.01315,10063.02,14757.7,1113.73,15871.43,316323.06,83580.76,31.9675,0.0,0.2957,26.7186
2026-08,2027-02,6,JP01,Spare Parts,Upside,2872131.11,1283387.38,1372474.4,404345.23,1.00245,10,0.01315,10237.61,14912.97,1133.06,16046.03,319314.39,85030.84,32.2698,0.0,0.2985,27.1822
2026-08,2027-02,6,JP01,Spare Parts,Downside,2744416.3,1144520.8,1254185.89,392720.65,1.00245,10,0.01315,9782.38,14490.56,1082.67,15573.23,311470.87,81249.78,31.4772,0.0,0.2912,25.9735
2026-08,2027-02,6,US01,Events,Base,2541997.03,1009740.51,1148750.7,685558.76,1.13636,10,0.021044,9060.86,22846.24,2407.22,25253.46,573576.12,111982.64,41.6057,0.0,0.3849,34.731
2026-08,2027-02,6,US01,Events,Upside,2586099.4,1057905.85,1190133.74,692944.98,1.13636,10,0.021044,9218.06,22966.89,2448.98,25415.87,579019.5,113925.48,42.0005,0.0,0.3886,35.3335
2026-08,2027-02,6,US01,Events,Downside,2471103.54,937653.84,1085965.02,673606.07,1.13636,10,0.021044,8808.16,22604.28,2340.09,24944.37,564746.5,108859.57,40.9652,0.0,0.379,33.7623
2026-08,2027-02,6,US01,Hardware,Base,5652430.09,1699020.61,2002765.71,947650.92,0.97549,13,0.031789,28550.89,73328.59,5390.55,78719.14,783468.55,164182.36,53.6562,0.0,0.4964,44.6646
2026-08,2027-02,6,US01,Hardware,Upside,5750496.91,1796386.24,2085034.63,957899.19,0.97549,13,0.031789,29046.24,73831.87,5484.08,79315.95,790868.34,167030.85,54.163,0.0,0.5011,45.4395
2026-08,2027-02,6,US01,Hardware,Downside,5494790.06,1554332.27,1878797.62,931068.98,0.97549,13,0.031789,27754.64,72385.64,5240.22,77625.86,771465.48,159603.5,52.8342,0.0,0.4888,43.419
2026-08,2027-02,6,US01,Software,Base,1188926.14,872114.29,925069.23,295097.44,1.07428,9,0.021044,4237.89,5170.2,1376.09,6546.29,231082.57,64014.87,15.2274,0.0,0.1409,12.9061
2026-08,2027-02,6,US01,Software,Upside,1209553.41,901665.5,951213.05,298401.66,1.07428,9,0.021044,4311.41,5217.47,1399.96,6617.43,233276.16,65125.49,15.372,0.0,0.1422,13.13
2026-08,2027-02,6,US01,Software,Downside,1155768.3,827123.13,884801.88,289753.99,1.07428,9,0.021044,4119.7,5086.83,1337.71,6424.54,227524.42,62229.56,14.9929,0.0,0.1387,12.5462
2026-08,2027-03,7,DE01,Hardware,Base,5747239.08,1718094.97,2028562.71,741904.76,1.00527,12,0.023981,29029.78,74665.27,4134.74,78800.01,573622.32,168282.44,50.2756,0.0,0.4651,45.5838
2026-08,2027-03,7,DE01,Hardware,Upside,5863736.79,1822146.46,2118139.84,750739.3,1.00527,12,0.023981,29618.22,75394.68,4218.55,79613.23,579045.74,171693.56,50.7509,0.0,0.4695,46.5077
2026-08,2027-03,7,DE01,Hardware,Downside,5560678.91,1563852.85,1893783.95,727644.94,1.00527,12,0.023981,28087.45,73356.9,4000.52,77357.42,564825.09,162819.85,49.5045,0.0,0.458,44.1041
2026-08,2027-03,7,DE01,Software,Base,1013095.49,742201.46,787365.07,195848.09,1.05828,8,0.01315,3611.14,4408.33,732.72,5141.05,140860.56,54987.53,11.8631,0.0,0.1098,10.9949
2026-08,2027-03,7,DE01,Software,Upside,1033631.14,769569.13,811951.29,198299.2,1.05828,8,0.01315,3684.34,4461.43,747.57,5209.0,142197.06,56102.14,11.9757,0.0,0.1108,11.2177
2026-08,2027-03,7,DE01,Software,Downside,980209.57,700579.68,749536.03,191895.25,1.05828,8,0.01315,3493.92,4316.82,708.94,5025.76,138692.66,53202.59,11.6805,0.0,0.1081,10.638
2026-08,2027-03,7,ES01,Events,Base,3690440.32,1415067.63,1617366.21,574265.61,1.13636,9,0.01315,13154.45,33625.49,2183.82,35809.31,410379.62,163886.0,56.5068,0.0,0.5228,51.297
2026-08,2027-03,7,ES01,Events,Upside,3765246.3,1488371.8,1681384.88,581483.28,1.13636,9,0.01315,13421.09,33905.64,2228.08,36133.72,414275.28,167208.0,57.0432,0.0,0.5277,52.3368
2026-08,2027-03,7,ES01,Events,Downside,3570645.55,1305661.87,1520435.11,562626.63,1.13636,9,0.01315,12727.44,33105.01,2112.93,35217.94,404060.51,158566.12,55.6367,0.0,0.5147,49.6319
2026-08,2027-03,7,ES01,Hardware,Base,5226431.9,1515128.97,1798202.46,505101.26,0.98743,12,0.023981,26399.14,68434.65,3760.05,72194.7,352068.33,153032.93,45.719,0.0,0.423,41.4256
2026-08,2027-03,7,ES01,Hardware,Upside,5332372.74,1608793.18,1878718.96,511529.81,0.98743,12,0.023981,26934.26,69108.82,3836.27,72945.09,355394.87,156134.94,46.151,0.0,0.427,42.2653
2026-08,2027-03,7,ES01,Hardware,Downside,5056777.57,1376398.63,1677147.72,494737.76,0.98743,12,0.023981,25542.2,67227.46,3638.0,70865.46,346672.41,148065.36,45.0183,0.0,0.4165,40.0809
2026-08,2027-03,7,ES01,Spare Parts,Base,2219988.27,962081.69,1038691.94,230776.38,1.00408,8,0.01315,7913.07,11614.84,875.78,12490.62,165052.55,65723.83,23.074,0.0,0.2135,21.0103
2026-08,2027-03,7,ES01,Spare Parts,Upside,2264987.89,1008586.79,1078648.89,233669.54,1.00408,8,0.01315,8073.47,11770.81,893.54,12664.35,166613.47,67056.06,23.2922,0.0,0.2155,21.4362
2026-08,2027-03,7,ES01,Spare Parts,Downside,2147925.6,892439.91,978086.87,226110.99,1.00408,8,0.01315,7656.21,11350.86,847.36,12198.22,162520.61,63590.38,22.72,0.0,0.2102,20.3283
2026-08,2027-03,7,JP01,Hardware,Base,3455913.19,1120295.66,1302676.71,429124.39,0.93417,14,0.023981,17456.1,43910.12,2486.29,46396.41,327933.3,101191.1,30.7473,0.0,0.2845,27.8041
2026-08,2027-03,7,JP01,Hardware,Upside,3525965.26,1184630.67,1358220.7,434267.86,0.93417,14,0.023981,17809.94,44328.71,2536.68,46865.39,331025.6,103242.26,31.0372,0.0,0.2871,28.3677
2026-08,2027-03,7,JP01,Hardware,Downside,3343731.37,1024717.44,1218941.99,420837.32,0.93417,14,0.023981,16889.46,43155.42,2405.58,45561.0,322930.97,97906.35,30.2782,0.0,0.2801,26.9016
2026-08,2027-03,7,JP01,Software,Base,854924.71,625707.85,663982.06,157813.28,1.06115,10,0.01315,3047.35,3721.89,618.32,4340.21,111410.74,46402.54,10.0242,0.0,0.0927,9.2913
2026-08,2027-03,7,JP01,Software,Upside,872254.21,648790.21,684720.51,159811.03,1.06115,10,0.01315,3109.12,3766.73,630.86,4397.59,112467.91,47343.13,10.1194,0.0,0.0936,9.4796
2026-08,2027-03,7,JP01,Software,Downside,827173.15,590604.34,632073.89,154592.23,1.06115,10,0.01315,2948.43,3644.61,598.25,4242.86,109695.95,44896.27,9.87,0.0,0.0913,8.9897
2026-08,2027-03,7,JP01,Spare Parts,Base,3050332.82,1326648.8,1432173.18,404553.8,1.00245,10,0.01315,10872.81,15945.27,1203.36,17148.63,314247.21,90306.59,31.6745,0.0,0.293,28.84
2026-08,2027-03,7,JP01,Spare Parts,Upside,3112163.69,1390643.9,1487176.19,409356.04,1.00245,10,0.01315,11093.2,16159.3,1227.75,17387.05,317218.92,92137.12,31.974,0.0,0.2958,29.4246
2026-08,2027-03,7,JP01,Spare Parts,Downside,2951316.48,1230805.66,1348738.34,396802.03,1.00245,10,0.01315,10519.87,15582.99,1164.29,16747.28,309426.87,87375.16,31.1886,0.0,0.2885,27.9038
2026-08,2027-03,7,US01,Events,Base,2741044.34,1088806.74,1238701.92,690563.35,1.13636,10,0.021044,9770.36,24635.19,2595.71,27230.9,569812.07,120751.27,41.2243,0.0,0.3814,37.4133
2026-08,2027-03,7,US01,Events,Upside,2796605.87,1144018.56,1287009.7,698418.66,1.13636,10,0.021044,9968.41,24836.38,2648.33,27484.71,575219.73,123198.93,41.6155,0.0,0.385,38.1717
2026-08,2027-03,7,US01,Events,Downside,2652067.76,1006320.24,1165492.57,677871.98,1.13636,10,0.021044,9453.2,24259.64,2511.45,26771.09,561040.4,116831.59,40.5897,0.0,0.3755,36.1988
2026-08,2027-03,7,US01,Hardware,Base,6099968.55,1833542.76,2161337.28,955508.82,0.97549,13,0.031789,30811.45,79134.47,5817.36,84951.83,778327.1,177181.72,53.1643,0.0,0.4918,48.1531
2026-08,2027-03,7,US01,Hardware,Upside,6223616.16,1944183.02,2256579.8,966451.56,0.97549,13,0.031789,31436.0,79906.35,5935.28,85841.63,785678.33,180773.23,53.6665,0.0,0.4965,49.1292
2026-08,2027-03,7,US01,Hardware,Downside,5901958.49,1669509.56,2018018.05,937833.05,0.97549,13,0.031789,29811.28,77749.47,5628.52,83377.99,766402.8,171430.25,52.3498,0.0,0.4843,46.59
2026-08,2027-03,7,US01,Software,Base,1290077.39,946311.88,1003772.12,299027.23,1.07428,9,0.021044,4598.44,5610.07,1493.16,7103.23,229566.11,69461.11,15.0878,0.0,0.1396,13.9902
2026-08,2027-03,7,US01,Software,Upside,1316227.52,981186.07,1035103.36,302614.41,1.07428,9,0.021044,4691.65,5677.61,1523.43,7201.04,231745.3,70869.11,15.231,0.0,0.1409,14.2738
2026-08,2027-03,7,US01,Software,Downside,1248200.41,893271.98,955563.55,293237.66,1.07428,9,0.021044,4449.17,5493.65,1444.69,6938.34,226031.31,67206.35,14.8555,0.0,0.1374,13.5361
2026-08,2027-04,8,DE01,Hardware,Base,5880177.99,1757836.08,2075485.22,742032.94,1.00527,12,0.023981,29701.27,76392.35,4230.38,80622.73,569857.97,172174.97,49.8147,0.0,0.4609,46.5918
2026-08,2027-04,8,DE01,Hardware,Upside,6016593.99,1869646.58,2173355.98,751415.1,1.00527,12,0.023981,30390.31,77360.09,4328.52,81688.61,575245.8,176169.31,50.2857,0.0,0.4652,47.6727
2026-08,2027-04,8,DE01,Hardware,Downside,5662545.15,1592501.11,1928476.23,726921.02,1.00527,12,0.023981,28601.98,74700.72,4073.8,78774.52,561118.47,165802.55,49.0507,0.0,0.4538,44.8674
2026-08,2027-04,8,DE01,Software,Base,1042197.64,763521.91,809982.89,196503.27,1.05828,8,0.01315,3714.88,4534.97,753.77,5288.74,139936.17,56567.1,11.7544,0.0,0.1087,11.2995
2026-08,2027-04,8,DE01,Software,Upside,1066375.89,793948.57,837673.36,199143.32,1.05828,8,0.01315,3801.06,4602.76,771.26,5374.02,141263.9,57879.42,11.8659,0.0,0.1098,11.5616
2026-08,2027-04,8,DE01,Software,Downside,1003624.58,717314.97,767440.77,192255.98,1.05828,8,0.01315,3577.39,4419.94,725.87,5145.81,137782.5,54473.48,11.5735,0.0,0.1071,10.8813
2026-08,2027-04,8,ES01,Events,Base,3772749.94,1446628.55,1653439.09,575227.75,1.13636,9,0.01315,13447.84,34375.45,2232.52,36607.97,407686.53,167541.22,55.9888,0.0,0.518,52.389
2026-08,2027-04,8,ES01,Events,Upside,3860275.09,1525935.93,1723820.34,582984.69,1.13636,9,0.01315,13759.82,34761.37,2284.32,37045.69,411556.63,171428.06,56.5203,0.0,0.5229,53.6044
2026-08,2027-04,8,ES01,Events,Downside,3633115.68,1328505.04,1547035.84,562749.21,1.13636,9,0.01315,12950.12,33684.2,2149.9,35834.1,401408.9,161340.31,55.1267,0.0,0.51,50.45
2026-08,2027-04,8,ES01,Hardware,Base,5347324.06,1550175.29,1839796.53,506330.63,0.98743,12,0.023981,27009.78,70017.61,3847.03,73864.64,349757.91,156572.72,45.2999,0.0,0.4191,42.3417
2026-08,2027-04,8,ES01,Hardware,Upside,5471378.22,1650731.56,1927693.82,513267.72,0.98743,12,0.023981,27636.38,70910.36,3936.27,74846.63,353062.62,160205.1,45.7279,0.0,0.4231,43.324
2026-08,2027-04,8,ES01,Hardware,Downside,5149412.82,1401612.92,1707871.43,495175.17,0.98743,12,0.023981,26010.11,68459.0,3704.64,72163.64,344397.4,150777.77,44.6056,0.0,0.4127,40.7746
2026-08,2027-04,8,ES01,Spare Parts,Base,2274063.74,985516.51,1063992.86,231294.16,1.00408,8,0.01315,8105.82,11897.76,897.12,12794.88,163969.41,67324.76,22.8625,0.0,0.2115,21.5007
2026-08,2027-04,8,ES01,Spare Parts,Upside,2326820.42,1036120.48,1108095.23,234406.73,1.00408,8,0.01315,8293.87,12092.15,917.93,13010.08,165520.09,68886.64,23.0787,0.0,0.2135,21.9995
2026-08,2027-04,8,ES01,Spare Parts,Downside,2189897.76,909878.89,997199.45,226287.07,1.00408,8,0.01315,7805.82,11572.66,863.91,12436.57,161454.09,64832.98,22.5118,0.0,0.2083,20.7049
2026-08,2027-04,8,JP01,Hardware,Base,3535851.63,1146209.12,1332808.81,429313.0,0.93417,14,0.023981,17859.88,44925.8,2543.8,47469.6,325781.26,103531.74,30.4654,0.0,0.2818,28.419
2026-08,2027-04,8,JP01,Hardware,Upside,3617880.9,1215511.88,1393627.1,434786.87,0.93417,14,0.023981,18274.22,45484.29,2602.81,48087.1,328853.27,105933.6,30.7527,0.0,0.2845,29.0783
2026-08,2027-04,8,JP01,Hardware,Downside,3404985.28,1043489.26,1241271.82,420511.66,0.93417,14,0.023981,17198.86,43945.99,2449.65,46395.64,320811.76,99699.9,30.0007,0.0,0.2776,27.3671
2026-08,2027-04,8,JP01,Software,Base,879483.25,643681.91,683055.59,158415.11,1.06115,10,0.01315,3134.89,3828.81,636.09,4464.9,110679.62,47735.5,9.9324,0.0,0.0919,9.5487
2026-08,2027-04,8,JP01,Software,Upside,899886.65,669343.46,706412.0,160572.77,1.06115,10,0.01315,3207.62,3886.06,650.84,4536.9,111729.84,48842.93,10.0266,0.0,0.0928,9.7702
2026-08,2027-04,8,JP01,Software,Downside,846932.46,604712.55,647172.73,154944.83,1.06115,10,0.01315,3018.86,3731.67,612.54,4344.21,108976.08,45968.74,9.7795,0.0,0.0905,9.1953
2026-08,2027-04,8,JP01,Spare Parts,Base,3124634.2,1358963.91,1467058.7,404691.31,1.00245,10,0.01315,11137.65,16333.67,1232.67,17566.34,312184.99,92506.32,31.3841,0.0,0.2903,29.5131
2026-08,2027-04,8,JP01,Spare Parts,Upside,3197123.52,1428607.48,1527775.03,409789.59,1.00245,10,0.01315,11396.04,16600.43,1261.26,17861.69,315137.19,94652.4,31.6809,0.0,0.2931,30.1978
2026-08,2027-04,8,JP01,Spare Parts,Downside,3008987.53,1254856.57,1375093.75,396478.82,1.00245,10,0.01315,10725.43,15887.5,1187.05,17074.55,307396.28,89082.54,30.9027,0.0,0.2859,28.4208
